,avgDifficulty,avgRating,department,firstName,id,lastName,legacyId,numRatings,wouldTakeAgainPercent,schoolId,schoolName
1313,2.8,4.0,Chemical Engineering,Aris,VGVhY2hlci0xNjU5MDk=,Docoslis,165909,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1314,3.5,4.0,Chemical Engineering,Carlos,VGVhY2hlci0yMDI3NzUy,Escobedo,2027752,8,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1315,4.0,2.5,Political Science,Olivier,VGVhY2hlci0yNjU2NzAz,Jacques,2656703,2,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1316,0.0,0.0,Science,Louise,VGVhY2hlci0yNjU3NjQ5,Meunier,2657649,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1317,0.0,0.0,Computer Engineering,Jianbing,VGVhY2hlci0yNjU3Njcz,Ni,2657673,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1318,0.0,0.0,Classics,Jan-Mathieu,VGVhY2hlci0yNjU3OTkz,Carbon,2657993,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1319,2.1,4.1,Business,Steven,VGVhY2hlci0xMjIwMTI2,Moore,1220126,7,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1320,3.9,2.6,Classics,George,VGVhY2hlci0xNzYxMDMw,Bevan,1761030,14,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1321,3.2,2.7,Health Science,Jeffery,VGVhY2hlci0xMDY5MTMx,Lalonde,1069131,14,42.8571,U2Nob29sLTE0NjY=,Queen's University at Kingston
1322,3.5,5.0,Biochemistry,Mark,VGVhY2hlci0yNjI5ODY4,Ormiston,2629868,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1323,4.1,2.6,Mathematics,Emine,VGVhY2hlci0yNDEyMTYx,Yildirim,2412161,14,35.7143,U2Nob29sLTE0NjY=,Queen's University at Kingston
1324,3.5,2.9,Film,Ian,VGVhY2hlci0yNDc0MzAy,Robinson,2474302,10,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1325,3.3,4.3,English,Steven,VGVhY2hlci0yNDE5NTE4,Asselin,2419518,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1326,2.8,3.5,History,Gordon,VGVhY2hlci0zNjMyNA==,Dueck,36324,67,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1327,0.0,0.0,Health & Kinesiology,Beth,VGVhY2hlci0yNjU5NDUw,Richan,2659450,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1328,2.9,4.6,Business,Matthew,VGVhY2hlci02OTA2MzI=,Thomson,690632,9,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1329,3.6,2.7,Electrical Engineering,Saeed,VGVhY2hlci0zNTM5OA==,Gazor,35398,36,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1330,3.6,2.7,Computer Science,David,VGVhY2hlci0xMDEyMw==,Skillicorn,10123,47,25.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1331,3.2,2.6,Computer Science,David A,VGVhY2hlci0yOTg1Ng==,Dove,29856,48,6.25,U2Nob29sLTE0NjY=,Queen's University at Kingston
1332,3.0,4.4,Business,John,VGVhY2hlci00ODQ0NQ==,Pliniussen,48445,133,94.5946,U2Nob29sLTE0NjY=,Queen's University at Kingston
1333,2.9,3.6,Health & Kinesiology,Stevenson,VGVhY2hlci04Mzc1NzM=,Fergus,837573,15,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1334,2.2,2.8,Languages,Lorena,VGVhY2hlci0xODU3MTQy,Jessop,1857142,6,40.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1335,3.7,3.2,Business,Louis,VGVhY2hlci0yOTcwMQ==,Gagnon,29701,44,20.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1336,2.2,4.2,Biology,Paul,VGVhY2hlci0xMjUxOTk5,Martin,1251999,6,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1337,4.5,1.0,Applied Health Technologies,William,VGVhY2hlci0xNDY4NDQy,Pickett,1468442,4,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1338,3.4,3.3,Computer Science,Alan,VGVhY2hlci0xMTQ3MDE=,McLeod,114701,61,28.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1339,3.1,4.2,Sociology,W. Andrew,VGVhY2hlci0yMDk2MDA2,Silver,2096006,9,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1340,4.2,3.3,Electrical Engineering,Brian Matthew,VGVhY2hlci0xMTMzMTk=,Frank,113319,59,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1341,2.2,3.5,Dramatic Arts,Gregory,VGVhY2hlci0zMTIwOA==,Wanless,31208,28,83.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1342,2.0,3.0,Global Development Studies,Diana,VGVhY2hlci0yNjYxMTc5,Cordoba,2661179,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1343,2.7,3.7,Philosophy,Deborah,VGVhY2hlci0zODk5Ng==,Knight,38996,26,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1344,3.2,3.2,Mathematics,James A,VGVhY2hlci04NzQ5NQ==,Mingo,87495,38,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1345,2.3,5.0,Mathematics,Ram,VGVhY2hlci0xNDY2ODI=,Murty,146682,8,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1346,3.5,1.5,Languages,Antonio,VGVhY2hlci0yMzEzNjY1,Macedo,2313665,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1347,2.8,4.2,Biology,Ian D,VGVhY2hlci0yMjUyNjE=,Chin-Sang,225261,48,58.8235,U2Nob29sLTE0NjY=,Queen's University at Kingston
1348,2.4,4.3,Italian,Donato,VGVhY2hlci0zODk5OQ==,Santeramo,38999,24,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1349,3.7,4.3,Economics,Maxwell,VGVhY2hlci0zMjkxODI=,Pak,329182,21,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1350,2.7,4.2,Business,Gary,VGVhY2hlci04NjIwMw==,Bisonnette,86203,31,85.7143,U2Nob29sLTE0NjY=,Queen's University at Kingston
1351,4.0,3.3,Law,Debra,VGVhY2hlci0yNjQ3MzU5,Haak,2647359,3,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1352,3.8,2.7,Economics,Devon Anne,VGVhY2hlci0zMzc2NDc=,Garvie,337647,31,14.2857,U2Nob29sLTE0NjY=,Queen's University at Kingston
1353,3.3,3.3,Economics,Jan,VGVhY2hlci0xMTY5MTEz,Zabojnik,1169113,22,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1354,3.0,2.6,Physical Ed,Melody,VGVhY2hlci01NDk3MTY=,Torcolacci,549716,48,13.0435,U2Nob29sLTE0NjY=,Queen's University at Kingston
1355,2.5,4.2,Mechanical Engineering,Stephen D,VGVhY2hlci0zNjM1NzQ=,Waldman,363574,8,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1356,2.9,4.3,Global Development Studies,Paritosh,VGVhY2hlci00MTE4Nw==,Kumar,41187,39,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1357,5.0,1.0,Law,Kevin,VGVhY2hlci0yNjYzMjI2,McElcheran,2663226,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1358,3.5,4.6,Art History,Gauvin,VGVhY2hlci0xNjMyOTky,Bailey,1632992,55,91.1111,U2Nob29sLTE0NjY=,Queen's University at Kingston
1359,3.1,4.1,Psychology,Christopher,VGVhY2hlci0xMjcwMjA4,Bowie,1270208,24,87.5,U2Nob29sLTE0NjY=,Queen's University at Kingston
1360,2.8,4.9,Electrical Engineering,Tashfeen,VGVhY2hlci0yMjUzMjUw,Karamat,2253250,39,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1361,3.5,3.7,Political Science,Stephen,VGVhY2hlci0yNDEyOTE5,Larin,2412919,12,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1362,4.2,2.6,Civil Engineering,Richard W I,VGVhY2hlci0xMTMwMTc=,Brachman,113017,32,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1363,4.0,5.0,Microbiology,Prameet,VGVhY2hlci0yNjY0MTE0,Sheth,2664114,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1364,2.4,4.8,Mathematics,Charles Arthur,VGVhY2hlci0xMTQ3MzA=,Molson,114730,104,94.2857,U2Nob29sLTE0NjY=,Queen's University at Kingston
1365,3.6,3.3,Art History,Cathleen,VGVhY2hlci0zNDUzMjE=,Hoeniger,345321,19,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1366,3.0,1.0,Economics,Blair,VGVhY2hlci0yNjI3Mzc1,Long,2627375,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1367,3.4,4.4,English,Gabrielle S,VGVhY2hlci00MTM4MDg=,McIntire,413808,18,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1368,4.5,2.5,French,Isabelle,VGVhY2hlci0yNjQyNjcw,St-Amand,2642670,2,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1369,3.6,3.6,French,Stephane,VGVhY2hlci0xNTE5MDM5,Inkel,1519039,8,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1370,2.5,4.0,History,Katelyn,VGVhY2hlci0yNjY0MzI2,Arac,2664326,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1371,2.3,3.6,Philosophy,Udo,VGVhY2hlci0xOTQ0MjU5,Schuklenk,1944259,10,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1372,3.9,4.0,Chemical Engineering,Louise,VGVhY2hlci0yNDU0NTE2,Meunier,2454516,36,80.5556,U2Nob29sLTE0NjY=,Queen's University at Kingston
1373,3.6,3.4,Mathematics,Ivan,VGVhY2hlci00Mjg4MDc=,Dimitrov,428807,28,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1374,3.0,5.0,Chemistry,Alaina,VGVhY2hlci0yNjU0MDQy,Boyd,2654042,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1375,1.8,5.0,History,Antonio,VGVhY2hlci0yMjQxMTM0,Nicaso,2241134,6,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1376,2.9,4.9,Chemical Engineering,Peter James,VGVhY2hlci0xMTQ3MTg=,McLellan,114718,12,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1377,4.7,3.3,Economics,Brent,VGVhY2hlci0yMzQwOTc2,Hickman,2340976,8,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1378,3.9,1.5,Physical Ed,Pat,VGVhY2hlci0xNjc3NzQ=,Costigan,167774,14,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1379,0.0,0.0,Education,Aaron,VGVhY2hlci0yNjY1NzU2,West,2665756,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1380,4.5,4.3,Computer Science,James A,VGVhY2hlci0xMDM3MzY=,Stewart,103736,13,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1381,4.0,2.5,Psychology,Timothy,VGVhY2hlci0yNjI0Nzc2,Salomons,2624776,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1382,3.3,3.6,Dramatic Arts,Natalie,VGVhY2hlci0zMDkzMQ==,Rewa,30931,18,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1383,3.0,5.0,Nursing,Riley,VGVhY2hlci0yNjY2NDc4,Filion,2666478,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1384,2.9,3.6,Nursing,Cheryl,VGVhY2hlci02ODE4Mg==,Pulling,68182,16,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1385,2.0,4.0,Nursing,Danielle,VGVhY2hlci0yNjY2NDc1,MacDonald,2666475,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1386,3.5,3.6,Business,Barry,VGVhY2hlci05NDI3MTA=,Cross,942710,8,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1387,4.1,1.5,Psychology,Tyson,VGVhY2hlci0yNDQ1MTY3,Baker,2445167,16,6.25,U2Nob29sLTE0NjY=,Queen's University at Kingston
1388,3.6,3.1,History,Scott,VGVhY2hlci0xODI0NTkz,Rutherford,1824593,9,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1389,3.0,5.0,Life Science,Nicolle,VGVhY2hlci0yMjM0MDUy,Domnik,2234052,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1390,4.7,1.8,Chemistry,Tucker,VGVhY2hlci0xMjk5Mjg4,Carrington,1299288,7,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1391,1.0,5.0,Health Science,Jeanne,VGVhY2hlci0yNjY4Njgx,Mulder,2668681,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1392,0.0,0.0,English,Katie,VGVhY2hlci0yNDMyOTc4,Hunt,2432978,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1393,2.7,4.3,Anatomy,Ronald,VGVhY2hlci0zMDc2NA==,Easteal,30764,67,90.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1394,0.0,0.0,Education,Louis,VGVhY2hlci0yNjY4OTMx,Lim,2668931,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1395,3.5,5.0,Law,Jacob,VGVhY2hlci0yMjc1Njk4,Weinrib,2275698,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1396,3.5,3.8,Mechanical Engineering,Gabriel,VGVhY2hlci0xMTMwMTY=,Ciccarelli,113016,37,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1397,3.0,5.0,Chemistry,Kevin,VGVhY2hlci0yMjQ0ODA3,Stamplecoskie,2244807,9,88.8889,U2Nob29sLTE0NjY=,Queen's University at Kingston
1398,4.5,1.0,Dramatic Arts,Richard,VGVhY2hlci0yNTUyNDMx,Sanger,2552431,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1399,2.7,3.7,Computer Engineering,Naraig,VGVhY2hlci0zNzM0Mw==,Manjikian,37343,30,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1400,2.7,4.2,Philosophy,Christine,VGVhY2hlci0xMTcxMw==,Sypnowich,11713,37,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1401,5.0,1.0,Film,Ali,VGVhY2hlci0yNjMyNTk0,Na,2632594,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1402,3.0,5.0,Film,Tamara,VGVhY2hlci0yNjcxMTk1,de Szegheo Lang,2671195,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1403,0.0,0.0,Art History,Norman,VGVhY2hlci0yNjcxMzEw,Vorano,2671310,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1404,2.8,2.8,History,Emily,VGVhY2hlci0xMzI2NA==,Hill,13264,49,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1405,3.4,2.7,Mining Engineering,Paul,VGVhY2hlci0xNTc2NQ==,Roman,15765,38,28.5714,U2Nob29sLTE0NjY=,Queen's University at Kingston
1406,4.3,2.3,Biology,Laurent,VGVhY2hlci04NzUwMw==,Seroude,87503,56,22.2222,U2Nob29sLTE0NjY=,Queen's University at Kingston
1407,2.8,4.0,Spanish,Consuelo,VGVhY2hlci02MDU1OTQ=,Kani,605594,13,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1408,3.2,4.1,Computer Science,Paul,VGVhY2hlci0yMzk2MzYx,Allison,2396361,38,92.1053,U2Nob29sLTE0NjY=,Queen's University at Kingston
1409,3.6,4.4,Religious Studies,Shobhana,VGVhY2hlci0yNDEzMjg0,Xavier,2413284,7,71.4286,U2Nob29sLTE0NjY=,Queen's University at Kingston
1410,3.3,3.0,Biochemistry,Glenville,VGVhY2hlci0zMDAzOA==,Jones,30038,31,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1411,3.0,5.0,Political Science,Fan,VGVhY2hlci0yNjM0OTAz,Lu,2634903,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1412,0.0,0.0,Languages,Claudio,VGVhY2hlci0yNjczMjAw,Palomares-Salas,2673200,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1413,3.1,2.4,History,Ariel,VGVhY2hlci0yNTM0Mzc=,Salzmann,253437,117,42.8571,U2Nob29sLTE0NjY=,Queen's University at Kingston
1414,3.0,3.3,Chemistry,Zhe,VGVhY2hlci0yNDc4MjU2,She,2478256,3,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1415,3.0,3.7,Film,Sidney Eve,VGVhY2hlci05NTYzMTY=,Matrix,956316,127,79.2683,U2Nob29sLTE0NjY=,Queen's University at Kingston
1416,3.0,4.2,Computer Science,Jana,VGVhY2hlci0yNDMxNjA3,Dunfield,2431607,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1417,3.0,5.0,Computer Science,Steven,VGVhY2hlci0yNjYxMjk5,Ding,2661299,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1418,3.2,4.1,Biology,Paul,VGVhY2hlci02MDI0Njg=,Grogan,602468,23,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1419,3.8,3.5,Arts & Sciences,Richard,VGVhY2hlci0yNTE2MDE4,Chaykowski,2516018,4,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1420,3.6,3.2,Writing,Martina,VGVhY2hlci00MjkyMDk=,Hardwick,429209,18,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1421,3.5,3.5,Geography,Beverly,VGVhY2hlci0yNTQ5ODcw,Mullings,2549870,4,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1422,3.3,2.1,Psychology,Elizabeth,VGVhY2hlci0xMDQ4Nzg5,Kelley,1048789,30,5.5556,U2Nob29sLTE0NjY=,Queen's University at Kingston
1423,2.0,5.0,Religious Studies,Colin,VGVhY2hlci0yNjc0NTA2,Simonds,2674506,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1424,3.0,3.5,Geology,Gema,VGVhY2hlci0xNjM3NzM=,Olivo,163773,17,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1425,3.8,2.1,Nursing,Kevin,VGVhY2hlci0xNjI5NzA0,Woo,1629704,4,50.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1426,3.4,2.9,Psychology,Jill A,VGVhY2hlci0xMDgzODA=,Jacobson,108380,43,20.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1427,3.3,3.4,English,Ruth,VGVhY2hlci0zOTcyMg==,Wehlau,39722,32,60.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1428,3.5,2.5,Microbiology,Nancy,VGVhY2hlci0zMjc0Mw==,Martin,32743,26,7.1429,U2Nob29sLTE0NjY=,Queen's University at Kingston
1429,0.0,0.0,Political Science,Dalal,VGVhY2hlci0yNjc2MTA1,Daoud,2676105,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1430,4.0,1.0,Mechanical Engineering,Amy,VGVhY2hlci0yNTgyNjA0,Wu,2582604,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1431,3.5,2.5,Mathematics,Richard,VGVhY2hlci0yNDExOTM5,Leyland,2411939,8,37.5,U2Nob29sLTE0NjY=,Queen's University at Kingston
1432,3.4,3.9,Mathematics,Troy,VGVhY2hlci00MjkxODU=,Day,429185,27,61.5385,U2Nob29sLTE0NjY=,Queen's University at Kingston
1433,0.0,0.0,Biology,Adam,VGVhY2hlci0yNjc2NDU1,Chippendale,2676455,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1434,2.9,3.9,Political Science,G Grant,VGVhY2hlci0xMTI0MA==,Amyot,11240,29,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1435,3.2,4.2,Economics,Ruqu,VGVhY2hlci0xMDM3Nzk=,Wang,103779,11,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1436,4.3,3.4,Mathematics,Serdar,VGVhY2hlci0xOTIwOTU2,Yuksel,1920956,7,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1437,0.0,0.0,Political Science,Rachel,VGVhY2hlci0yNjc4NjE1,Laforest,2678615,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1438,3.5,2.8,Economics,Mike,VGVhY2hlci0xNTQ0MTQ0,Kennedy,1544144,16,54.5455,U2Nob29sLTE0NjY=,Queen's University at Kingston
1439,3.3,4.0,Sociology,Victoria,VGVhY2hlci0yMzQ5ODQz,Sytsma,2349843,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1440,2.7,3.5,Chemistry,Michael J,VGVhY2hlci0xMDExNQ==,Mombourquette,10115,102,76.4706,U2Nob29sLTE0NjY=,Queen's University at Kingston
1441,3.7,2.6,Film,Reena,VGVhY2hlci01NTM0OTE=,Kukreja,553491,22,16.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1442,3.6,3.0,Geography,Melissa,VGVhY2hlci02MDQ0MDk=,Lafreniere,604409,19,12.5,U2Nob29sLTE0NjY=,Queen's University at Kingston
1443,3.0,5.0,Computer Engineering,Kyle,VGVhY2hlci0yNjY3ODA1,Ross,2667805,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1444,0.0,0.0,Electrical Engineering,Haidy,VGVhY2hlci0yNjc5OTAz,Elghamrawy,2679903,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1445,2.9,3.9,Philosophy,Nancy,VGVhY2hlci03NzE1MTY=,Salay,771516,28,75.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1446,0.0,0.0,Computer Engineering,Sean,VGVhY2hlci0yNjgwMjgz,Whitehall,2680283,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1447,2.6,2.3,Philosophy,Kerah,VGVhY2hlci0xNDM1MTEy,Gordon-Solmon,1435112,9,28.5714,U2Nob29sLTE0NjY=,Queen's University at Kingston
1448,3.6,3.8,Physics,Somi,VGVhY2hlci0xNTc1OQ==,Narayanan,15759,176,80.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1449,2.7,5.0,Mathematics,Carly,VGVhY2hlci0yMTA2Mjg2,Rozins,2106286,3,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1450,4.1,3.6,Chemistry,Anne,VGVhY2hlci02NDkzNjI=,Petitjean,649362,28,70.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1451,3.6,2.9,Sociology,Christina,VGVhY2hlci0xNjk0MDQ=,Salavantis,169404,11,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1452,3.0,3.5,Biology,Kenton,VGVhY2hlci0xNTcwNA==,Ko,15704,46,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1453,2.0,5.0,Computer Science,Carolyn,VGVhY2hlci0yNDgwMTEy,Lamb,2480112,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1454,2.7,3.9,Business,Jean-Paul,VGVhY2hlci0xODY1MDU2,Roy,1865056,21,70.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1455,3.5,2.9,Computer Science,Sarah-Jane,VGVhY2hlci0yMzQ0MTYy,Whittaker,2344162,7,42.8571,U2Nob29sLTE0NjY=,Queen's University at Kingston
1456,4.0,2.3,Biology,Sharon,VGVhY2hlci01MTI0Mjc=,Regan,512427,81,13.6364,U2Nob29sLTE0NjY=,Queen's University at Kingston
1457,2.0,5.0,Health Science,Cheryl,VGVhY2hlci0yNjgxNTYw,Cline,2681560,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1458,4.0,3.0,Health Science,Natalie,VGVhY2hlci0yNjc4NTQz,Wagner,2678543,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1459,3.7,4.2,Global Development Studies,Susanne M,VGVhY2hlci00NDMwMzQ=,Soederberg,443034,18,72.7273,U2Nob29sLTE0NjY=,Queen's University at Kingston
1460,2.8,4.1,Political Science,John,VGVhY2hlci0yNjM4Mzc=,McGarry,263837,23,87.5,U2Nob29sLTE0NjY=,Queen's University at Kingston
1461,5.0,1.0,Graduate Studies,Jon,VGVhY2hlci0yNjgyNTU4,Aikman,2682558,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1462,3.3,4.7,English,Sam,VGVhY2hlci01Nzg5NDQ=,McKegney,578944,15,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1463,3.4,4.3,English,Leslie,VGVhY2hlci0xNTIzODE3,Ritchie,1523817,20,88.2353,U2Nob29sLTE0NjY=,Queen's University at Kingston
1464,3.0,1.0,Film,Danae,VGVhY2hlci0yNjY2NDI5,Elon,2666429,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1465,2.6,4.3,Dramatic Arts,Grahame,VGVhY2hlci03NjkzMDc=,Renyk,769307,31,92.8571,U2Nob29sLTE0NjY=,Queen's University at Kingston
1466,2.4,4.6,Business,Veikko,VGVhY2hlci0xODI5MzQx,Thiele,1829341,14,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1467,3.3,2.5,Health  Kinesiology,Brendon,VGVhY2hlci0xOTkwNjk4,Gurd,1990698,10,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1468,3.1,2.5,History,Caroline-Isabelle,VGVhY2hlci0xNzY3MjM=,Caron,176723,32,33.3333,U2Nob29sLTE0NjY=,Queen's University at Kingston
1469,3.0,5.0,Management,Jacoba,VGVhY2hlci0yNjY3OTY0,Lilius,2667964,1,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1470,3.0,1.0,Biology,Laura,VGVhY2hlci0yNjEyMzY5,Nagel,2612369,1,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1471,3.6,4.1,Business,Susan,VGVhY2hlci05MjM5ODc=,Bartholomew,923987,9,71.4286,U2Nob29sLTE0NjY=,Queen's University at Kingston
1472,0.0,0.0,Chemistry,Zach,VGVhY2hlci0yNjg0NzQ5,Ariki,2684749,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1473,0.0,0.0,Geography,John,VGVhY2hlci0yNjg0ODYw,Rose,2684860,0,-1.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1474,2.3,3.0,Sociology,Michael,VGVhY2hlci0yNTkzNjgw,Siciliano,2593680,3,66.6667,U2Nob29sLTE0NjY=,Queen's University at Kingston
1475,3.2,3.2,Sociology,David,VGVhY2hlci0xNzQ5MDc4,Murakami-Wood,1749078,13,37.5,U2Nob29sLTE0NjY=,Queen's University at Kingston
1476,3.0,5.0,Psychology,Michele,VGVhY2hlci0yNjc4MTE2,Morningstar,2678116,2,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1477,3.4,4.4,History,Ana,VGVhY2hlci01ODY0MDM=,Siljak,586403,37,90.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1478,4.0,4.4,Sociology,Nicole,VGVhY2hlci0yNDUxMTk4,Myers,2451198,5,100.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
1479,5.0,1.0,Health Science,Rosemary,VGVhY2hlci0yNjY5ODg0,Brander,2669884,2,0.0,U2Nob29sLTE0NjY=,Queen's University at Kingston
